TIPO DE PROCESO,CIUDAD,REGION,PRESENTACIÓN DEMANDA,AÑO DEMANDA,RED,TIPO RELACIÓN,PRETENSIÓN,CLASE (posibilidad de pérdida),ESTADO ACTUAL,APODERADO BANCO
Ordinario,ubate,bogotá,2017-05-23,2017.0,Bancolombia,Jubilado,reintegro,eventual,contestada,giovanna flórez montealegre
Ordinario,fusagasuga,bogotá,2019-01-21,2018.0,Bancolombia,Jubilado,reintegro,eventual,otros,giovanna flórez montealegre
Ordinario,apartadó,antioquia,2018-12-03,2018.0,Banco de colombia,Jubilado,otros,otros,pendiente,maría isabel cardona montoya
Ordinario,cali,sur,2017-10-26,2017.0,Bancolombia,Empleado,otros,eventual,otros,andrés felipe fetiva ríos
Ordinario,bogota,bogotá,2018-03-14,2018.0,Bancolombia,Jubilado,indemnización,eventual,otros,josé roberto herrera vergara
Ordinario,bucaramanga,centro,2018-07-12,2018.0,Bancolombia,Jubilado,indemnización,eventual,otros,reynaldo amaya mantilla
Ordinario,palmira,sur,2017-11-08,2017.0,Bancolombia,Jubilado,indemnización,eventual,pendiente,luis felipe arana madriñán (josé roberto herrera v.)
Ordinario,manizales,sur,2017-01-26,2017.0,Bancolombia,Jubilado,indemnización,otros,contestada,raúl humberto monroy gallego
Ordinario,pacho,bogotá,2013-10-28,2013.0,Banco de colombia,Jubilado,otros,otros,otros,josé roberto herrera vergara (clara lasso de ramírez)
Ordinario,bogota,bogotá,2017-10-30,2017.0,Bancolombia,Empleado,indemnización,eventual,otros,juan pablo lópez moreno
Ordinario,bucaramanga,centro,2018-09-21,2018.0,Bancolombia,Jubilado,indemnización,eventual,otros,reynaldo amaya mantilla
Especial,yopal,centro,2021-09-01,2021.0,Bancolombia,Empleado,fuero sindical,eventual,otros,giovanna flórez montealegre
Especial,villavicencio,centro,2021-10-04,2021.0,Bancolombia,Empleado,fuero sindical,eventual,otros,giovanna flórez montealegre
Especial,zipaquira,bogotá,2020-03-03,2020.0,Bancolombia,Empleado,fuero sindical,eventual,otros,giovanna flórez montealegre
Ordinario,medellin,antioquia,2017-07-12,2017.0,Bancolombia,Jubilado,indemnización,eventual,contestada,maría isabel cardona montoya
Ordinario,pto. berrio,antioquia,2018-03-23,2018.0,Bancolombia,Jubilado,indemnización,eventual,contestada,maría isabel cardona montoya
Especial,cali,sur,2014-10-14,2014.0,Bancolombia,Empleado,fuero sindical,eventual,pendiente,luis felipe arana madriñán (josé roberto herrera v.)
Ordinario,armenia,sur,2021-08-10,2021.0,Banco de colombia,Jubilado,otros,otros,otros,luis felipe arana madriñán (josé roberto herrera v.)
Ordinario,zipaquira,bogotá,2020-02-27,2020.0,Bancolombia,Jubilado,reintegro,eventual,otros,giovanna flórez montealegre
Especial,mocoa,sur,2020-02-01,2020.0,Bancolombia,Jubilado,fuero sindical,eventual,otros,giovanna flórez montealegre
Especial,zipaquira,bogotá,2020-03-03,2020.0,Bancolombia,Empleado,fuero sindical,eventual,otros,giovanna flórez montealegre
Ordinario,bogota,bogotá,2017-10-31,2017.0,Bancolombia,Jubilado,otros,eventual,contestada,josé roberto herrera vergara
Ordinario,bogota,bogotá,2017-09-18,2017.0,Banco de colombia,Jubilado,otros,otros,otros,juan pablo lópez moreno
Ordinario,bogota,bogotá,2019-01-31,2019.0,Bancolombia,Jubilado,reintegro,eventual,pendiente,josé roberto herrera vergara
Ordinario,fusagasuga,bogotá,2018-08-08,2018.0,Banco de colombia,Jubilado,otros,otros,otros,giovanna flórez montealegre
Ordinario,bogota,bogotá,2018-09-03,2018.0,Bancolombia,Jubilado,reintegro,otros,otros,juan pablo lópez moreno
Ordinario,barranquilla,caribe,2016-05-31,2016.0,Bancolombia,Jubilado,indemnización,otros,otros,carlos valega puello
Ordinario,cartagena,caribe,2015-11-10,2015.0,Bancolombia,Jubilado,indemnización,eventual,contestada,josé roberto herrera vergara (carlos valega puello)
Ordinario,chiquinquira,centro,2021-05-18,2021.0,Bancolombia,Jubilado,indemnización,eventual,contestada,giovanna flórez montealegre
Ordinario,bogota,bogotá,2017-11-28,2017.0,Bancolombia,Jubilado,indemnización,eventual,otros,josé roberto herrera vergara
Ordinario,ibague,centro,2013-06-21,2013.0,Banco de colombia,Jubilado,otros,otros,otros,raúl humberto monroy gallego
Especial,bogota,sur,2022-07-04,2022.0,Bancolombia,Empleado,fuero sindical,eventual,otros,giovanna flórez montealegre
Ordinario,bogota,bogotá,2015-05-04,2015.0,Bancolombia,Jubilado,indemnización,otros,contestada,josé roberto herrera vergara
Especial,bucaramanga,centro,2021-08-12,2021.0,Bancolombia,Empleado,fuero sindical,eventual,otros,reynaldo amaya mantilla
Ordinario,bogota,bogotá,2018-04-05,2018.0,Bancolombia,Jubilado,indemnización,eventual,otros,juan pablo lópez moreno
Especial,barranquilla,caribe,2018-04-18,2018.0,Banco de colombia,Empleado,fuero sindical,eventual,otros,carlos valega puello
Ordinario,cucuta,centro,2018-01-11,2018.0,Bancolombia,Jubilado,reintegro,eventual,otros,oscar vergel canal
Ordinario,bogota,bogotá,2015-10-08,2015.0,Banco de colombia,Jubilado,otros,otros,contestada,juan pablo lópez moreno
Ordinario,ibague,centro,2015-09-07,2015.0,Banco de colombia,Jubilado,otros,otros,otros,raúl humberto monroy gallego
Ordinario,medellin,antioquia,2019-10-08,2019.0,Bancolombia,Jubilado,indemnización,otros,pendiente,maría isabel cardona montoya
Ordinario,medellin,antioquia,2021-12-10,2021.0,Banco de colombia,Jubilado,otros,otros,otros,carlos eduardo ortiz
Ordinario,guamo,centro,2013-05-09,2013.0,Banco de colombia,Jubilado,otros,otros,otros,josé roberto herrera vergara (raúl humberto monroy gallego)
Ordinario,fusagasuga,bogotá,2016-05-10,2016.0,Bancolombia,Empleado,otros,otros,otros,josé roberto herrera vergara (giovanna flórez montealegre)
Ordinario,bucaramanga,centro,2017-05-15,2017.0,Bancolombia,Jubilado,reintegro,eventual,contestada,reynaldo amaya mantilla
Ordinario,bogota,bogotá,2011-12-16,2011.0,Banco de colombia,Jubilado,otros,eventual,otros,josé roberto herrera vergara
Especial,pitalito,centro,2022-07-01,2022.0,Bancolombia,Empleado,fuero sindical,eventual,otros,giovanna flórez montealegre
Especial,cartagena,caribe,2018-11-30,2018.0,Bancolombia,Empleado,fuero sindical,eventual,pendiente,charles chapman (chapman & asociados)
Ordinario,bogota,bogotá,2017-10-18,2017.0,Bancolombia,Jubilado,reintegro,eventual,otros,josé roberto herrera vergara
Ordinario,medellin,antioquia,2017-02-06,2017.0,Otros,Otros,otros,eventual,contestada,humberto jairo jaramillo v.
Ordinario,cucuta,centro,2017-04-05,2017.0,Bancolombia,Jubilado,reintegro,eventual,otros,oscar vergel canal
Ordinario,bogota,bogotá,2016-04-12,2016.0,Bancolombia,Jubilado,indemnización,eventual,otros,juan pablo lópez moreno
Ordinario,valledupar,caribe,2011-11-30,2011.0,Otros,Otros,otros,otros,pendiente,carlos valega puello
Ordinario,cali,sur,2021-11-08,2021.0,Bancolombia,Jubilado,indemnización,eventual,otros,luis felipe arana madriñán (josé roberto herrera v.)
Ordinario,medellin,antioquia,2018-11-16,2018.0,Banco de colombia,Jubilado,otros,otros,otros,maría isabel cardona montoya
Ordinario,valledupar,caribe,2016-06-10,2016.0,Banco de colombia,Jubilado,otros,otros,otros,carlos valega puello
Ordinario,medellin,antioquia,2018-03-20,2018.0,Bancolombia,Jubilado,reintegro,eventual,otros,juan fernando arbelaez villada
Ordinario,bucaramanga,centro,2011-09-20,2011.0,Banco de colombia,Jubilado,indemnización,eventual,contestada,josé roberto herrera vergara (reynaldo amaya mantilla)
Ordinario,cartagena,caribe,2018-11-07,2018.0,Bancolombia,Empleado,otros,eventual,otros,charles chapman (chapman & asociados)
Especial,cucuta,centro,2018-07-31,2018.0,Bancolombia,Empleado,fuero sindical,eventual,otros,oscar vergel canal
Ordinario,bogota,bogotá,2018-01-23,2018.0,Banco de colombia,Jubilado,otros,otros,contestada,josé roberto herrera vergara
Ordinario,aguachica,centro,2017-06-12,2017.0,Banco de colombia,Jubilado,otros,otros,contestada,reynaldo amaya mantilla
Ordinario,bogota,bogotá,2017-03-03,2017.0,Bancolombia,Jubilado,reintegro,eventual,otros,juan pablo lópez moreno
Ordinario,medellin,antioquia,2016-02-29,2016.0,Bancolombia,Jubilado,indemnización,otros,contestada,maría isabel cardona montoya
Ordinario,medellin,antioquia,2020-10-10,2020.0,Bancolombia,Jubilado,indemnización,otros,otros,humberto jairo jaramillo v.
Ordinario,medellin,antioquia,2020-02-26,2020.0,Bancolombia,Jubilado,indemnización,otros,otros,humberto jairo jaramillo v.
Ordinario,bogota,bogotá,2018-06-12,2018.0,Bancolombia,Jubilado,reintegro,eventual,otros,josé roberto herrera vergara
Ordinario,pereira,sur,2017-03-03,2017.0,Bancolombia,Jubilado,indemnización,eventual,otros,raúl humberto monroy gallego
Ordinario,ibague,centro,2016-10-18,2016.0,Bancolombia,Jubilado,otros,otros,otros,raúl humberto monroy gallego
Ordinario,pereira,sur,2017-10-02,2017.0,Bancolombia,Jubilado,indemnización,eventual,otros,raúl humberto monroy gallego
Ordinario,ibague,centro,2017-11-09,2017.0,Banco de colombia,Jubilado,otros,otros,otros,raúl humberto monroy gallego
Ordinario,ibague,centro,2016-05-06,2016.0,Banco de colombia,Jubilado,otros,otros,contestada,raúl humberto monroy gallego
Ordinario,bogota,bogotá,2013-07-31,2013.0,Banco de colombia,Jubilado,otros,otros,otros,josé roberto herrera vergara (juan pablo lópez moreno)
Ordinario,bogota,bogotá,2009-10-08,2009.0,Banco de colombia,Jubilado,otros,otros,otros,josé roberto herrera vergara
Ordinario,ibague,centro,2019-04-24,2019.0,Bancolombia,Jubilado,indemnización,eventual,otros,raúl humberto monroy gallego
Ordinario,cali,sur,2016-06-27,2016.0,Bancolombia,Jubilado,indemnización,eventual,contestada,luis felipe arana madriñán (josé roberto herrera v.)
Ordinario,ibague,centro,2016-04-12,2016.0,Bic,Jubilado,reintegro,eventual,otros,raúl humberto monroy gallego
Ordinario,medellin,antioquia,2018-05-10,2018.0,Banco de colombia,Jubilado,reintegro,otros,otros,humberto jairo jaramillo v.
Ordinario,barranquilla,caribe,2018-01-15,2017.0,Bancolombia,Jubilado,otros,otros,otros,charles chapman (chapman & asociados)
Ordinario,medellin,antioquia,2020-10-22,2020.0,Bancolombia,Jubilado,reintegro,eventual,primera instancia,maría isabel cardona montoya
Ordinario,bogota,bogotá,2020-10-08,2020.0,Bancolombia,Jubilado,reintegro,otros,contestada,jose roberto herrera vergara
Ordinario,barranquilla,caribe,2019-12-11,2019.0,Bancolombia,Jubilado,indemnización,eventual,otros,carlos valega puello
Ordinario,bucaramanga,centro,2019-05-08,2019.0,Bancolombia,Jubilado,reintegro,eventual,otros,reynaldo amaya mantilla
Ordinario,bogota,bogotá,2016-04-18,2016.0,Bancolombia,Jubilado,indemnización,otros,contestada,josé roberto herrera vergara
Ordinario,medellin,antioquia,2016-06-14,2016.0,Bancolombia,Jubilado,reintegro,otros,contestada,humberto jairo jaramillo v.
Ordinario,medellin,antioquia,2019-04-01,2019.0,Bancolombia,Jubilado,indemnización,otros,otros,maría isabel cardona montoya
Ordinario,barranquilla,caribe,2018-06-23,2018.0,Banco de colombia,Empleado,reintegro,eventual,resuelto,carlos valega puello
Ordinario,medellin,antioquia,2022-05-10,2022.0,Bancolombia,Jubilado,indemnización,otros,otros,maría isabel cardona montoya
Ordinario,medellin,antioquia,2018-10-11,2018.0,Bancolombia,Jubilado,reintegro,otros,contestada,juan fernando arbelaez villada
Ordinario,medellin,antioquia,2017-08-17,2017.0,Bic,Jubilado,otros,otros,contestada,humberto jairo jaramillo v.
Ordinario,medellin,antioquia,2018-04-06,2018.0,Bancolombia,Jubilado,indemnización,otros,otros,humberto jairo jaramillo v.
Ordinario,villavicencio,centro,2022-06-14,2022.0,Bancolombia,Jubilado,reintegro,otros,otros,jose roberto herrera vergara
Ordinario,bucaramanga,centro,2018-03-09,2018.0,Bancolombia,Jubilado,indemnización,eventual,otros,reynaldo amaya mantilla
Ordinario,bogota,bogotá,2016-04-20,2016.0,Banco de colombia,Jubilado,otros,otros,otros,juan pablo lópez moreno
Ordinario,cali,sur,2014-02-18,2014.0,Bancolombia,Jubilado,otros,eventual,otros,luis fernando rojas arango 
Ordinario,barranquilla,caribe,2020-01-20,2020.0,Bancolombia,Jubilado,otros,eventual,otros,beatriz vélez vengoechea
Ordinario,ibague,centro,2015-08-24,2015.0,Banco de colombia,Jubilado,otros,otros,liquidación,raúl humberto monroy gallego
Ordinario,cartagena,caribe,2017-11-02,2017.0,Bancolombia,Jubilado,otros,eventual,otros,carlos valega puello
Ordinario,medellin,antioquia,2022-07-16,2022.0,Bancolombia,Jubilado,reintegro,otros,otros,josé roberto herrera vergara
Ordinario,medellin,antioquia,2020-09-10,2020.0,Bancolombia,Empleado,reintegro,eventual,otros,juan fernando arbelaez villada
Ordinario,valledupar,caribe,2012-09-10,2012.0,Banco de colombia,Jubilado,otros,otros,contestada,josé roberto herrera vergara (carlos valega puello)
Ordinario,bogota,bogotá,2020-01-31,2020.0,Bancolombia,Jubilado,otros,eventual,otros,juan pablo lópez moreno
Ordinario,barranquilla,caribe,2016-08-22,2016.0,Otros,Otros,otros,eventual,otros,carlos valega puello
Ordinario,bogota,bogotá,2021-10-26,2021.0,Bancolombia,Jubilado,reintegro,eventual,radica contestacion,jose roberto herrera vergara
Ordinario,cali,sur,2019-06-07,2021.0,Otros,Otros,otros,eventual,pendiente,luis felipe arana madriñán (josé roberto herrera v.)
Ordinario,bogota,bogotá,2018-09-03,2018.0,Bancolombia,Jubilado,reintegro,eventual,otros,juan pablo lópez moreno
Ordinario,pereira,sur,2017-12-11,2017.0,Bancolombia,Jubilado,indemnización,otros,otros,raúl humberto monroy gallego
Ordinario,garagoa,centro,2016-07-07,2016.0,Bancolombia,Jubilado,reintegro,otros,otros,josé roberto herrera vergara. (giovanna flórez montealegre)
Ordinario,bogota,bogotá,2022-09-23,2022.0,Bancolombia,Jubilado,reintegro,otros,otros,jose roberto herrera vergara
Ordinario,medellin,antioquia,2019-03-13,2019.0,Banco de colombia,Empleado,otros,eventual,pendiente,humberto jairo jaramillo v.
Ordinario,cucuta,centro,2019-07-17,2019.0,Bancolombia,Jubilado,indemnización,eventual,otros,oscar vergel canal
Ordinario,bogota,bogotá,2019-06-11,2019.0,Bancolombia,Jubilado,indemnización,otros,otros,josé roberto herrera vergara
Ordinario,ibague,centro,2018-05-17,2018.0,Bancolombia,Jubilado,indemnización,eventual,otros,raúl humberto monroy gallego
Ordinario,bogota,bogotá,2016-09-06,2016.0,Bancolombia,Jubilado,indemnización,eventual,otros,josé roberto herrera vergara
Ordinario,bogota,bogotá,2015-02-03,2015.0,Otros,Otros,otros,eventual,otros,juan pablo lópez moreno
Ordinario,medellin,antioquia,2020-06-20,2020.0,Bancolombia,Jubilado,reintegro,eventual,otros,carlos eduardo ortiz
Ordinario,pasto,sur,2018-03-02,2018.0,Bancolombia,Jubilado,indemnización,eventual,otros,julio javier leyton portilla
Especial,florencia,centro,2017-04-26,2017.0,Bancolombia,Empleado,fuero sindical,eventual,otros,nelson calderon molina
Especial,barrancabermeja,centro,2016-06-16,2016.0,Bancolombia,Empleado,fuero sindical,eventual,otros,reynaldo amaya mantilla
Ordinario,bucaramanga,centro,2018-03-09,2018.0,Bancolombia,Empleado,indemnización,eventual,otros,reynaldo amaya mantilla
Ordinario,monteria,caribe,2018-07-31,2018.0,Banco de colombia,Jubilado,otros,otros,otros,charles chapman (chapman & asociados)
Ordinario,medellin,antioquia,2020-09-01,2020.0,Bancolombia,Jubilado,indemnización,otros,otros,humberto jairo jaramillo v.
Ordinario,bogota,bogotá,2019-06-18,2019.0,Bancolombia,Jubilado,reintegro,eventual,pendiente,juan pablo lópez moreno
Ordinario,bogota,bogotá,2020-08-21,2020.0,Bancolombia,Jubilado,reintegro,eventual,radica contestacion,juan pablo lópez moreno
Ordinario,medellin,antioquia,2019-05-08,2019.0,Bancolombia,Jubilado,otros,otros,otros,juan felipe molina alvarez
Ordinario,apartadó,antioquia,2022-08-12,2022.0,Bancolombia,Jubilado,reintegro,eventual,otros,maría isabel cardona montoya
Ordinario,bogota,bogotá,2017-08-23,2017.0,Banco de colombia,Jubilado,otros,otros,otros,juan pablo lópez moreno
Ordinario,bogota,bogotá,2020-10-07,2020.0,Banco de colombia,Jubilado,otros,otros,pendiente,josé roberto herrera vergara
Ordinario,bogota,bogotá,2018-07-19,2018.0,Bancolombia,Jubilado,reintegro,eventual,otros,josé roberto herrera vergara
Ordinario,bogota,bogotá,2018-07-24,2018.0,Bancolombia,Jubilado,reintegro,eventual,otros,josé roberto herrera vergara
Ordinario,bogota,bogotá,2015-12-01,2015.0,Bancolombia,Jubilado,indemnización,eventual,otros,josé roberto herrera vergara
Ordinario,neiva,centro,2015-11-03,2015.0,Bancolombia,Jubilado,indemnización,eventual,otros,orlando erickson rivera ramírez
Ordinario,medellin,antioquia,2019-03-13,2019.0,Banco de colombia,Empleado,otros,eventual,otros,humberto jairo jaramillo v.
Ordinario,bogota,bogotá,2016-08-09,2016.0,Bancolombia,Jubilado,reintegro,eventual,otros,juan pablo lópez moreno
Ordinario,bogota,bogotá,2021-10-15,2021.0,Bancolombia,Jubilado,indemnización,eventual,radica contestacion,josé roberto herrera vergara
Ordinario,medellin,antioquia,2019-06-05,2019.0,Banco de colombia,Empleado,otros,eventual,otros,humberto jairo jaramillo v.
Ordinario,medellin,antioquia,2022-05-10,2022.0,Bancolombia,Jubilado,indemnización,otros,otros,juan fernando arbelaez villada
Ordinario,medellin,antioquia,2019-07-20,2019.0,Bancolombia,Jubilado,indemnización,otros,contestada,maría isabel cardona montoya
Ordinario,medellin,antioquia,2018-04-11,2018.0,Bancolombia,Jubilado,indemnización,otros,pendiente,maría isabel cardona montoya
Ordinario,medellin,antioquia,2021-11-10,2021.0,Bancolombia,Jubilado,otros,otros,primera instancia,maría isabel cardona montoya
Ordinario,cali,sur,2019-08-06,2019.0,Bancolombia,Jubilado,indemnización,otros,otros,luis felipe arana madriñán (josé roberto herrera v.)
Ordinario,medellin,antioquia,2020-01-10,2019.0,Banco de colombia,Empleado,otros,otros,otros,juan fernando arbelaez villada
Ordinario,apartadó,antioquia,2022-03-22,2022.0,Bancolombia,Jubilado,indemnización,eventual,otros,juan fernando arbelaez villada
Ordinario,bogota,bogotá,2021-03-15,2021.0,Bancolombia,Jubilado,reintegro,otros,otros,josé roberto herrera vergara
Ordinario,zipaquira,bogotá,2020-12-13,2019.0,Bancolombia,Jubilado,reintegro,eventual,otros,giovanna flórez montealegre
Ordinario,cucuta,centro,2017-05-09,2017.0,Bancolombia,Jubilado,otros,otros,pendiente,oscar vergel canal
Ordinario,medellin,antioquia,2018-08-02,2018.0,Bancolombia,Jubilado,otros,eventual,contestada,maría isabel cardona montoya
Ordinario,medellin,antioquia,2020-08-03,2020.0,Bancolombia,Jubilado,reintegro,eventual,otros,maría isabel cardona montoya
Ordinario,medellin,antioquia,2023-04-13,2023.0,Bancolombia,Jubilado,indemnización,otros,otros,carlos eduardo ortiz
Ordinario,medellin,antioquia,2023-10-10,2023.0,Bancolombia,Jubilado,indemnización,otros,otros,carlos eduardo ortiz
Ordinario,bogota,bogotá,2021-04-16,2021.0,Bancolombia,Jubilado,reintegro,otros,contestada,josé roberto herrera vergara
Ordinario,bogota,bogotá,2019-12-19,2019.0,Bancolombia,Jubilado,indemnización,otros,otros,josé roberto herrera vergara
Ordinario,cucuta,centro,2019-09-27,2019.0,Bancolombia,Jubilado,reintegro,otros,pendiente,oscar vergel canal
Ordinario,aguachica,centro,2018-03-06,2017.0,Banco de colombia,Jubilado,otros,otros,otros,reynaldo amaya mantilla
Ordinario,bogota,bogotá,2017-07-27,2017.0,Bancolombia,Jubilado,indemnización,eventual,otros,josé roberto herrera vergara
Ordinario,bogota,bogotá,2018-05-24,2018.0,Bancolombia,Jubilado,reintegro,eventual,otros,juan pablo lópez moreno
Ordinario,bogota,bogotá,2017-12-15,2017.0,Bancolombia,Jubilado,indemnización,eventual,otros,josé roberto herrera vergara
Ordinario,cali ,sur,2018-04-26,2018.0,Banco de colombia,Jubilado,otros,otros,otros,luis fernando rojas arango 
Ordinario,bogota,bogotá,2015-09-23,2015.0,Bancolombia,Jubilado,reintegro,eventual,contestada,juan pablo lópez moreno
Ordinario,cali,sur,2015-06-18,2015.0,Bancolombia,Jubilado,indemnización,eventual,otros,luis felipe arana madriñán (josé roberto herrera v.)
Ordinario,medellin,antioquia,2019-04-24,2019.0,Banco de colombia,Jubilado,otros,otros,otros,juan felipe molina alvarez
Ordinario,medellin,antioquia,2017-06-14,2017.0,Bancolombia,Jubilado,indemnización,eventual,contestada,juan felipe molina alvarez
Ordinario,medellin,antioquia,2017-07-26,2017.0,Bancolombia,Jubilado,reintegro,otros,otros,humberto jairo jaramillo v.
Ordinario,apartadó,antioquia,2018-12-15,2018.0,Banco de colombia,Jubilado,otros,otros,pendiente,maría isabel cardona montoya
Ordinario,medellin,antioquia,2020-06-04,2020.0,Bancolombia,Jubilado,otros,otros,primera instancia,maría isabel cardona montoya
Ordinario,medellin,antioquia,2021-07-25,2021.0,Bancolombia,Jubilado,otros,otros,otros,carlos eduardo ortiz
Ordinario,medellin,antioquia,2015-11-03,2015.0,Banco de colombia,Jubilado,otros,otros,contestada,humberto jairo jaramillo v.
Ordinario,medellin,antioquia,2017-06-21,2017.0,Bic,Jubilado,otros,otros,contestada,humberto jairo jaramillo v.
Ordinario,medellin,antioquia,2018-10-30,2018.0,Bancolombia,Jubilado,indemnización,eventual,contestada,humberto jairo jaramillo v.
Ordinario,medellin,antioquia,2022-10-05,2022.0,Bancolombia,Jubilado,reintegro,otros,otros,humberto jairo jaramillo v.
Ordinario,medellin,antioquia,2019-05-08,2019.0,Bancolombia,Jubilado,otros,eventual,otros,humberto jairo jaramillo v.
Ordinario,medellin,antioquia,2020-02-17,2020.0,Bancolombia,Jubilado,indemnización,eventual,otros,maría isabel cardona montoya
Ordinario,apartadó,antioquia,2021-10-25,2019.0,Otros,Jubilado,otros,otros,otros,carlos eduardo ortiz
Ordinario,medellin,antioquia,2020-01-10,2019.0,Banco de colombia,Empleado,otros,otros,otros,juan fernando arbelaez villada
Ordinario,medellin,antioquia,2017-04-20,2017.0,Bancolombia,Jubilado,otros,otros,contestada,humberto jairo jaramillo v.
Ordinario,medellin,antioquia,2021-02-20,2021.0,Bancolombia,Jubilado,indemnización,eventual,otros,josé roberto herrera vergara
Ordinario,bogota,bogotá,2021-09-28,2021.0,Bancolombia,Jubilado,reintegro,eventual,otros,juan pablo lópez moreno
Ordinario,bogota,bogotá,2019-05-09,2019.0,Bancolombia,Jubilado,reintegro,eventual,pendiente,josé roberto herrera vergara
Ordinario,medellin,antioquia,2018-06-20,2018.0,Bancolombia,Jubilado,indemnización,otros,pendiente,juan fernando arbelaez villada
Ordinario,medellin,antioquia,2020-10-14,2020.0,Bancolombia,Jubilado,indemnización,eventual,otros,maría isabel cardona montoya
Ordinario,bogota,bogotá,2022-08-23,2022.0,Bancolombia,Jubilado,indemnización,otros,otros,jose roberto herrera vergara
Ordinario,sogamoso,centro,2022-08-08,2022.0,Bancolombia,Jubilado,reintegro,eventual,otros,giovanna flórez montealegre
Ordinario,cali,sur,2021-09-20,2021.0,Bancolombia,Jubilado,salario,otros,otros,luis felipe arana madriñán (josé roberto herrera v.)
Ordinario,bogota,bogotá,2019-02-12,2019.0,Bancolombia,Jubilado,indemnización,otros,otros,juan pablo lópez moreno
Ordinario,santa marta,caribe,2017-11-25,2017.0,Bancolombia,Jubilado,reintegro,eventual,otros,carlos valega puello
Ordinario,monteria,caribe,2015-05-21,2014.0,Otros,Otros,otros,eventual,otros,carlos valega puello
Ordinario,cartagena,caribe,2017-07-11,2017.0,Bancolombia,Jubilado,indemnización,otros,otros,carlos valega puello
Ordinario,cartagena,caribe,2018-11-22,2018.0,Banco de colombia,Jubilado,otros,otros,otros,carlos valega puello
Ordinario,cartagena,caribe,2017-09-29,2017.0,Banco de colombia,Jubilado,otros,otros,otros,carlos valega puello
Ordinario,medellin,antioquia,2022-11-07,2022.0,Bancolombia,Jubilado,otros,otros,otros,humberto jairo jaramillo v.
Ordinario,medellin,antioquia,2021-05-10,2021.0,Bancolombia,Jubilado,reintegro,eventual,favorable,maría isabel cardona montoya
Ordinario,ibague,centro,2017-11-09,2017.0,Banco de colombia,Jubilado,otros,otros,otros,raúl humberto monroy gallego
